Pattern,Purchaser_PGVCL,Purchaser_UGVCL,DSMGEN_PGVCL,DSMGEN_UGVCL
"M4,D29,H23",578.9508212788064,568.0600416231372,2021.0491787211936,1531.9399583768627
"M4,D29,H24",1037.6385836460836,1018.1193209360854,1562.3614163539164,1081.8806790639146
"M4,D30,H1",909.9267578987764,892.8099122897073,1690.0732421012235,1207.1900877102926
"M4,D30,H2",471.5401991014852,462.6699458460164,2128.459800898515,1637.3300541539836
"M4,D30,H3",580.5520526804044,569.6311518853713,2019.4479473195956,1530.3688481146287
"M4,D30,H4",1172.098192224377,1150.049578288347,1427.901807775623,949.950421711653
"M4,D30,H5",528.6135003932345,518.6696278842044,2071.3864996067655,1581.3303721157956
"M4,D30,H6",912.2642667388434,895.1034497028678,1687.7357332611566,1204.8965502971323
"M4,D30,H7",1072.3191844526918,1052.1475368287613,1527.6808155473082,1047.8524631712387
"M4,D30,H8",1636.5080791189073,1605.7233419023005,963.4919208810927,494.2766580976995
"M4,D30,H9",2832.5591616972156,2779.2752271074837,-232.5591616972156,-679.2752271074837
"M4,D30,H10",2282.846303017129,2239.9031459126913,317.1536969828712,-139.90314591269134
"M4,D30,H11",2597.4850981725463,2548.6231969136506,2.514901827453741,-448.62319691365065
"M4,D30,H12",2416.32200209678,2370.868002318604,183.67799790321988,-270.8680023186039
"M4,D30,H13",2824.0862660852845,2770.9617171216946,-224.08626608528448,-670.9617171216946
"M4,D30,H14",2777.952870446658,2725.6961476061197,-177.95287044665793,-625.6961476061197
"M4,D30,H15",2372.49369993974,2327.8641646306187,227.50630006025995,-227.8641646306187
"M4,D30,H16",2682.1474744199704,2631.6929693492357,-82.14747441997042,-531.6929693492357
"M4,D30,H17",2292.571239430131,2249.445144266455,307.42876056986916,-149.44514426645492
"M4,D30,H18",2246.0641491625497,2203.812909779218,353.9358508374503,-103.81290977921799
"M4,D30,H19",1951.960737163786,1915.2419460270667,648.039262836214,184.75805397293334
"M4,D30,H20",921.4083249875612,904.0754969277037,1678.5916750124388,1195.9245030722964
"M4,D30,H21",421.4240216453156,413.4965155555801,2178.5759783546846,1686.5034844444199
"M4,D30,H22",755.2670142017217,741.0595092970779,1844.7329857982782,1358.940490702922
"M4,D30,H23",578.9508212788064,568.0600416231372,2021.0491787211936,1531.9399583768627
"M4,D30,H24",1037.6385836460836,1018.1193209360854,1562.3614163539164,1081.8806790639146
"M5,D1,H1",744.582783994505,892.275010864424,1855.417216005495,1207.724989135576
"M5,D1,H2",385.85601661289394,462.392750431783,2214.143983387106,1637.607249568217
"M5,D1,H3",475.059184583939,569.2898737355265,2124.940815416061,1530.7101262644735
"M5,D1,H4",959.1147062173087,1149.360559102846,1640.8852937826914,950.6394408971539
"M5,D1,H5",432.5584541428114,518.3588818682972,2167.4415458571884,1581.6411181317028
"M5,D1,H6",746.4955410649399,894.5671741704936,1853.50445893506,1205.4328258295063
"M5,D1,H7",877.4666716409748,1051.5171728405137,1722.5333283590253,1048.4828271594863
"M5,D1,H8",1339.136068922382,1604.7613188642817,1260.863931077618,495.23868113571825
"M5,D1,H9",2317.8511546533455,2777.6101041515544,282.1488453466545,-677.6101041515544
"M5,D1,H10",1868.0273340430167,2238.5611722531776,731.9726659569833,-138.56117225317757
"M5,D1,H11",2125.4927047619635,2547.0962624993103,474.5072952380365,-447.09626249931034
"M5,D1,H12",1977.2489903506505,2369.447564825536,622.7510096493495,-269.4475648255361
"M5,D1,H13",2310.9178799161623,2769.301574966582,289.0821200838377,-669.3015749665819
"M5,D1,H14",2273.167443563405,2724.063125017353,326.83255643659504,-624.0631250173528
"M5,D1,H15",1941.3847859467708,2326.4694916522085,658.6152140532292,-226.4694916522085
"M5,D1,H16",2194.7709705769685,2630.1162660657756,405.22902942303153,-530.1162660657756
"M5,D1,H17",1875.9851396199008,2248.0974537925904,724.0148603800992,-148.0974537925904
"M5,D1,H18",1837.9289131749463,2202.492558548489,762.0710868250537,-102.49255854848889
"M5,D1,H19",1597.2674144472833,1914.094483804044,1002.7325855527167,185.9055161959559
"M5,D1,H20",753.9780206037992,903.5338460508333,1846.0219793962008,1196.4661539491667
"M5,D1,H21",344.84651490349535,413.24878099027586,2255.1534850965045,1686.751219009724
"M5,D1,H22",618.0264633520032,740.6155247688079,1981.9735366479968,1359.384475231192
"M5,D1,H23",473.74891502161256,567.7197047588976,2126.2510849783876,1532.2802952411025
"M5,D1,H24",849.0879278849206,1017.509343976398,1750.9120721150794,1082.490656023602
"M5,D2,H1",744.582783994505,892.275010864424,1855.417216005495,1207.724989135576
"M5,D2,H2",385.85601661289394,462.392750431783,2214.143983387106,1637.607249568217
"M5,D2,H3",475.059184583939,569.2898737355265,2124.940815416061,1530.7101262644735
"M5,D2,H4",959.1147062173087,1149.360559102846,1640.8852937826914,950.6394408971539
"M5,D2,H5",432.5584541428114,518.3588818682972,2167.4415458571884,1581.6411181317028
"M5,D2,H6",746.4955410649399,894.5671741704936,1853.50445893506,1205.4328258295063
"M5,D2,H7",877.4666716409748,1051.5171728405137,1722.5333283590253,1048.4828271594863
"M5,D2,H8",1339.136068922382,1604.7613188642817,1260.863931077618,495.23868113571825
"M5,D2,H9",2317.8511546533455,2777.6101041515544,282.1488453466545,-677.6101041515544
"M5,D2,H10",1868.0273340430167,2238.5611722531776,731.9726659569833,-138.56117225317757
"M5,D2,H11",2125.4927047619635,2547.0962624993103,474.5072952380365,-447.09626249931034
"M5,D2,H12",1977.2489903506505,2369.447564825536,622.7510096493495,-269.4475648255361
"M5,D2,H13",2310.9178799161623,2769.301574966582,289.0821200838377,-669.3015749665819
"M5,D2,H14",2273.167443563405,2724.063125017353,326.83255643659504,-624.0631250173528
"M5,D2,H15",1941.3847859467708,2326.4694916522085,658.6152140532292,-226.4694916522085
"M5,D2,H16",2194.7709705769685,2630.1162660657756,405.22902942303153,-530.1162660657756
"M5,D2,H17",1875.9851396199008,2248.0974537925904,724.0148603800992,-148.0974537925904
"M5,D2,H18",1837.9289131749463,2202.492558548489,762.0710868250537,-102.49255854848889
"M5,D2,H19",1597.2674144472833,1914.094483804044,1002.7325855527167,185.9055161959559
"M5,D2,H20",753.9780206037992,903.5338460508333,1846.0219793962008,1196.4661539491667
"M5,D2,H21",344.84651490349535,413.24878099027586,2255.1534850965045,1686.751219009724
"M5,D2,H22",618.0264633520032,740.6155247688079,1981.9735366479968,1359.384475231192
"M5,D2,H23",473.74891502161256,567.7197047588976,2126.2510849783876,1532.2802952411025
"M5,D2,H24",849.0879278849206,1017.509343976398,1750.9120721150794,1082.490656023602
"M5,D3,H1",744.582783994505,892.275010864424,1855.417216005495,1207.724989135576
"M5,D3,H2",385.85601661289394,462.392750431783,2214.143983387106,1637.607249568217
"M5,D3,H3",475.059184583939,569.2898737355265,2124.940815416061,1530.7101262644735
"M5,D3,H4",959.1147062173087,1149.360559102846,1640.8852937826914,950.6394408971539
"M5,D3,H5",432.5584541428114,518.3588818682972,2167.4415458571884,1581.6411181317028
"M5,D3,H6",746.4955410649399,894.5671741704936,1853.50445893506,1205.4328258295063
"M5,D3,H7",877.4666716409748,1051.5171728405137,1722.5333283590253,1048.4828271594863
"M5,D3,H8",1339.136068922382,1604.7613188642817,1260.863931077618,495.23868113571825
"M5,D3,H9",2317.8511546533455,2777.6101041515544,282.1488453466545,-677.6101041515544
"M5,D3,H10",1868.0273340430167,2238.5611722531776,731.9726659569833,-138.56117225317757
"M5,D3,H11",2125.4927047619635,2547.0962624993103,474.5072952380365,-447.09626249931034
"M5,D3,H12",1977.2489903506505,2369.447564825536,622.7510096493495,-269.4475648255361
"M5,D3,H13",2310.9178799161623,2769.301574966582,289.0821200838377,-669.3015749665819
"M5,D3,H14",2273.167443563405,2724.063125017353,326.83255643659504,-624.0631250173528
"M5,D3,H15",1941.3847859467708,2326.4694916522085,658.6152140532292,-226.4694916522085
"M5,D3,H16",2194.7709705769685,2630.1162660657756,405.22902942303153,-530.1162660657756
"M5,D3,H17",1875.9851396199008,2248.0974537925904,724.0148603800992,-148.0974537925904
"M5,D3,H18",1837.9289131749463,2202.492558548489,762.0710868250537,-102.49255854848889
"M5,D3,H19",1597.2674144472833,1914.094483804044,1002.7325855527167,185.9055161959559
"M5,D3,H20",753.9780206037992,903.5338460508333,1846.0219793962008,1196.4661539491667
"M5,D3,H21",344.84651490349535,413.24878099027586,2255.1534850965045,1686.751219009724
"M5,D3,H22",618.0264633520032,740.6155247688079,1981.9735366479968,1359.384475231192
"M5,D3,H23",473.74891502161256,567.7197047588976,2126.2510849783876,1532.2802952411025
"M5,D3,H24",849.0879278849206,1017.509343976398,1750.9120721150794,1082.490656023602
"M5,D4,H1",744.582783994505,892.275010864424,1855.417216005495,1207.724989135576
"M5,D4,H2",385.85601661289394,462.392750431783,2214.143983387106,1637.607249568217
"M5,D4,H3",475.059184583939,569.2898737355265,2124.940815416061,1530.7101262644735
"M5,D4,H4",959.1147062173087,1149.360559102846,1640.8852937826914,950.6394408971539
"M5,D4,H5",432.5584541428114,518.3588818682972,2167.4415458571884,1581.6411181317028
"M5,D4,H6",746.4955410649399,894.5671741704936,1853.50445893506,1205.4328258295063
"M5,D4,H7",877.4666716409748,1051.5171728405137,1722.5333283590253,1048.4828271594863
"M5,D4,H8",1339.136068922382,1604.7613188642817,1260.863931077618,495.23868113571825
"M5,D4,H9",2317.8511546533455,2777.6101041515544,282.1488453466545,-677.6101041515544
"M5,D4,H10",1868.0273340430167,2238.5611722531776,731.9726659569833,-138.56117225317757
"M5,D4,H11",2125.4927047619635,2547.0962624993103,474.5072952380365,-447.09626249931034
"M5,D4,H12",1977.2489903506505,2369.447564825536,622.7510096493495,-269.4475648255361
"M5,D4,H13",2310.9178799161623,2769.301574966582,289.0821200838377,-669.3015749665819
"M5,D4,H14",2273.167443563405,2724.063125017353,326.83255643659504,-624.0631250173528
"M5,D4,H15",1941.3847859467708,2326.4694916522085,658.6152140532292,-226.4694916522085
"M5,D4,H16",2194.7709705769685,2630.1162660657756,405.22902942303153,-530.1162660657756
"M5,D4,H17",1875.9851396199008,2248.0974537925904,724.0148603800992,-148.0974537925904
"M5,D4,H18",1837.9289131749463,2202.492558548489,762.0710868250537,-102.49255854848889
"M5,D4,H19",1597.2674144472833,1914.094483804044,1002.7325855527167,185.9055161959559
"M5,D4,H20",753.9780206037992,903.5338460508333,1846.0219793962008,1196.4661539491667
"M5,D4,H21",344.84651490349535,413.24878099027586,2255.1534850965045,1686.751219009724
"M5,D4,H22",618.0264633520032,740.6155247688079,1981.9735366479968,1359.384475231192
"M5,D4,H23",473.74891502161256,567.7197047588976,2126.2510849783876,1532.2802952411025
"M5,D4,H24",849.0879278849206,1017.509343976398,1750.9120721150794,1082.490656023602
"M5,D5,H1",744.582783994505,892.275010864424,1855.417216005495,1207.724989135576
"M5,D5,H2",385.85601661289394,462.392750431783,2214.143983387106,1637.607249568217
"M5,D5,H3",475.059184583939,569.2898737355265,2124.940815416061,1530.7101262644735
"M5,D5,H4",959.1147062173087,1149.360559102846,1640.8852937826914,950.6394408971539
"M5,D5,H5",432.5584541428114,518.3588818682972,2167.4415458571884,1581.6411181317028
"M5,D5,H6",746.4955410649399,894.5671741704936,1853.50445893506,1205.4328258295063
"M5,D5,H7",877.4666716409748,1051.5171728405137,1722.5333283590253,1048.4828271594863
"M5,D5,H8",1339.136068922382,1604.7613188642817,1260.863931077618,495.23868113571825
"M5,D5,H9",2317.8511546533455,2777.6101041515544,282.1488453466545,-677.6101041515544
"M5,D5,H10",1868.0273340430167,2238.5611722531776,731.9726659569833,-138.56117225317757
"M5,D5,H11",2125.4927047619635,2547.0962624993103,474.5072952380365,-447.09626249931034
"M5,D5,H12",1977.2489903506505,2369.447564825536,622.7510096493495,-269.4475648255361
"M5,D5,H13",2310.9178799161623,2769.301574966582,289.0821200838377,-669.3015749665819
"M5,D5,H14",2273.167443563405,2724.063125017353,326.83255643659504,-624.0631250173528
"M5,D5,H15",1941.3847859467708,2326.4694916522085,658.6152140532292,-226.4694916522085
"M5,D5,H16",2194.7709705769685,2630.1162660657756,405.22902942303153,-530.1162660657756
"M5,D5,H17",1875.9851396199008,2248.0974537925904,724.0148603800992,-148.0974537925904
"M5,D5,H18",1837.9289131749463,2202.492558548489,762.0710868250537,-102.49255854848889
"M5,D5,H19",1597.2674144472833,1914.094483804044,1002.7325855527167,185.9055161959559
"M5,D5,H20",753.9780206037992,903.5338460508333,1846.0219793962008,1196.4661539491667
"M5,D5,H21",344.84651490349535,413.24878099027586,2255.1534850965045,1686.751219009724
"M5,D5,H22",618.0264633520032,740.6155247688079,1981.9735366479968,1359.384475231192
"M5,D5,H23",473.74891502161256,567.7197047588976,2126.2510849783876,1532.2802952411025
"M5,D5,H24",849.0879278849206,1017.509343976398,1750.9120721150794,1082.490656023602
"M5,D6,H1",744.582783994505,892.275010864424,1855.417216005495,1207.724989135576
"M5,D6,H2",385.85601661289394,462.392750431783,2214.143983387106,1637.607249568217
"M5,D6,H3",475.059184583939,569.2898737355265,2124.940815416061,1530.7101262644735
"M5,D6,H4",959.1147062173087,1149.360559102846,1640.8852937826914,950.6394408971539
"M5,D6,H5",432.5584541428114,518.3588818682972,2167.4415458571884,1581.6411181317028
"M5,D6,H6",746.4955410649399,894.5671741704936,1853.50445893506,1205.4328258295063
"M5,D6,H7",877.4666716409748,1051.5171728405137,1722.5333283590253,1048.4828271594863
"M5,D6,H8",1339.136068922382,1604.7613188642817,1260.863931077618,495.23868113571825
"M5,D6,H9",2317.8511546533455,2777.6101041515544,282.1488453466545,-677.6101041515544
"M5,D6,H10",1868.0273340430167,2238.5611722531776,731.9726659569833,-138.56117225317757
"M5,D6,H11",2125.4927047619635,2547.0962624993103,474.5072952380365,-447.09626249931034
"M5,D6,H12",1977.2489903506505,2369.447564825536,622.7510096493495,-269.4475648255361
"M5,D6,H13",2310.9178799161623,2769.301574966582,289.0821200838377,-669.3015749665819
"M5,D6,H14",2273.167443563405,2724.063125017353,326.83255643659504,-624.0631250173528
"M5,D6,H15",1941.3847859467708,2326.4694916522085,658.6152140532292,-226.4694916522085
"M5,D6,H16",2194.7709705769685,2630.1162660657756,405.22902942303153,-530.1162660657756
"M5,D6,H17",1875.9851396199008,2248.0974537925904,724.0148603800992,-148.0974537925904
"M5,D6,H18",1837.9289131749463,2202.492558548489,762.0710868250537,-102.49255854848889
"M5,D6,H19",1597.2674144472833,1914.094483804044,1002.7325855527167,185.9055161959559
"M5,D6,H20",753.9780206037992,903.5338460508333,1846.0219793962008,1196.4661539491667
"M5,D6,H21",344.84651490349535,413.24878099027586,2255.1534850965045,1686.751219009724
"M5,D6,H22",618.0264633520032,740.6155247688079,1981.9735366479968,1359.384475231192
"M5,D6,H23",473.74891502161256,567.7197047588976,2126.2510849783876,1532.2802952411025
"M5,D6,H24",849.0879278849206,1017.509343976398,1750.9120721150794,1082.490656023602
"M5,D7,H1",744.582783994505,892.275010864424,1855.417216005495,1207.724989135576
"M5,D7,H2",385.85601661289394,462.392750431783,2214.143983387106,1637.607249568217
"M5,D7,H3",475.059184583939,569.2898737355265,2124.940815416061,1530.7101262644735
"M5,D7,H4",959.1147062173087,1149.360559102846,1640.8852937826914,950.6394408971539
"M5,D7,H5",432.5584541428114,518.3588818682972,2167.4415458571884,1581.6411181317028
"M5,D7,H6",746.4955410649399,894.5671741704936,1853.50445893506,1205.4328258295063
"M5,D7,H7",877.4666716409748,1051.5171728405137,1722.5333283590253,1048.4828271594863
"M5,D7,H8",1339.136068922382,1604.7613188642817,1260.863931077618,495.23868113571825
"M5,D7,H9",2317.8511546533455,2777.6101041515544,282.1488453466545,-677.6101041515544
"M5,D7,H10",1868.0273340430167,2238.5611722531776,731.9726659569833,-138.56117225317757
"M5,D7,H11",2125.4927047619635,2547.0962624993103,474.5072952380365,-447.09626249931034
"M5,D7,H12",1977.2489903506505,2369.447564825536,622.7510096493495,-269.4475648255361
"M5,D7,H13",2310.9178799161623,2769.301574966582,289.0821200838377,-669.3015749665819
"M5,D7,H14",2273.167443563405,2724.063125017353,326.83255643659504,-624.0631250173528
"M5,D7,H15",1941.3847859467708,2326.4694916522085,658.6152140532292,-226.4694916522085
"M5,D7,H16",2194.7709705769685,2630.1162660657756,405.22902942303153,-530.1162660657756
"M5,D7,H17",1875.9851396199008,2248.0974537925904,724.0148603800992,-148.0974537925904
"M5,D7,H18",1837.9289131749463,2202.492558548489,762.0710868250537,-102.49255854848889
"M5,D7,H19",1597.2674144472833,1914.094483804044,1002.7325855527167,185.9055161959559
"M5,D7,H20",753.9780206037992,903.5338460508333,1846.0219793962008,1196.4661539491667
"M5,D7,H21",344.84651490349535,413.24878099027586,2255.1534850965045,1686.751219009724
"M5,D7,H22",618.0264633520032,740.6155247688079,1981.9735366479968,1359.384475231192
"M5,D7,H23",473.74891502161256,567.7197047588976,2126.2510849783876,1532.2802952411025
"M5,D7,H24",849.0879278849206,1017.509343976398,1750.9120721150794,1082.490656023602
"M5,D8,H1",744.582783994505,892.275010864424,1855.417216005495,1207.724989135576
"M5,D8,H2",385.85601661289394,462.392750431783,2214.143983387106,1637.607249568217
"M5,D8,H3",475.059184583939,569.2898737355265,2124.940815416061,1530.7101262644735
"M5,D8,H4",959.1147062173087,1149.360559102846,1640.8852937826914,950.6394408971539
"M5,D8,H5",432.5584541428114,518.3588818682972,2167.4415458571884,1581.6411181317028
"M5,D8,H6",746.4955410649399,894.5671741704936,1853.50445893506,1205.4328258295063
"M5,D8,H7",877.4666716409748,1051.5171728405137,1722.5333283590253,1048.4828271594863
"M5,D8,H8",1339.136068922382,1604.7613188642817,1260.863931077618,495.23868113571825
"M5,D8,H9",2317.8511546533455,2777.6101041515544,282.1488453466545,-677.6101041515544
"M5,D8,H10",1868.0273340430167,2238.5611722531776,731.9726659569833,-138.56117225317757
"M5,D8,H11",2125.4927047619635,2547.0962624993103,474.5072952380365,-447.09626249931034
"M5,D8,H12",1977.2489903506505,2369.447564825536,622.7510096493495,-269.4475648255361
"M5,D8,H13",2310.9178799161623,2769.301574966582,289.0821200838377,-669.3015749665819
"M5,D8,H14",2273.167443563405,2724.063125017353,326.83255643659504,-624.0631250173528
"M5,D8,H15",1941.3847859467708,2326.4694916522085,658.6152140532292,-226.4694916522085
"M5,D8,H16",2194.7709705769685,2630.1162660657756,405.22902942303153,-530.1162660657756
"M5,D8,H17",1875.9851396199008,2248.0974537925904,724.0148603800992,-148.0974537925904
"M5,D8,H18",1837.9289131749463,2202.492558548489,762.0710868250537,-102.49255854848889
"M5,D8,H19",1597.2674144472833,1914.094483804044,1002.7325855527167,185.9055161959559
"M5,D8,H20",753.9780206037992,903.5338460508333,1846.0219793962008,1196.4661539491667
"M5,D8,H21",344.84651490349535,413.24878099027586,2255.1534850965045,1686.751219009724
"M5,D8,H22",618.0264633520032,740.6155247688079,1981.9735366479968,1359.384475231192
"M5,D8,H23",473.74891502161256,567.7197047588976,2126.2510849783876,1532.2802952411025
"M5,D8,H24",849.0879278849206,1017.509343976398,1750.9120721150794,1082.490656023602
"M5,D9,H1",744.582783994505,892.275010864424,1855.417216005495,1207.724989135576
"M5,D9,H2",385.85601661289394,462.392750431783,2214.143983387106,1637.607249568217
"M5,D9,H3",475.059184583939,569.2898737355265,2124.940815416061,1530.7101262644735
"M5,D9,H4",959.1147062173087,1149.360559102846,1640.8852937826914,950.6394408971539
"M5,D9,H5",432.5584541428114,518.3588818682972,2167.4415458571884,1581.6411181317028
"M5,D9,H6",746.4955410649399,894.5671741704936,1853.50445893506,1205.4328258295063
"M5,D9,H7",877.4666716409748,1051.5171728405137,1722.5333283590253,1048.4828271594863
"M5,D9,H8",1339.136068922382,1604.7613188642817,1260.863931077618,495.23868113571825
"M5,D9,H9",2317.8511546533455,2777.6101041515544,282.1488453466545,-677.6101041515544
"M5,D9,H10",1868.0273340430167,2238.5611722531776,731.9726659569833,-138.56117225317757
"M5,D9,H11",2125.4927047619635,2547.0962624993103,474.5072952380365,-447.09626249931034
"M5,D9,H12",1977.2489903506505,2369.447564825536,622.7510096493495,-269.4475648255361
"M5,D9,H13",2310.9178799161623,2769.301574966582,289.0821200838377,-669.3015749665819
"M5,D9,H14",2273.167443563405,2724.063125017353,326.83255643659504,-624.0631250173528
"M5,D9,H15",1941.3847859467708,2326.4694916522085,658.6152140532292,-226.4694916522085
"M5,D9,H16",2194.7709705769685,2630.1162660657756,405.22902942303153,-530.1162660657756
"M5,D9,H17",1875.9851396199008,2248.0974537925904,724.0148603800992,-148.0974537925904
"M5,D9,H18",1837.9289131749463,2202.492558548489,762.0710868250537,-102.49255854848889
"M5,D9,H19",1597.2674144472833,1914.094483804044,1002.7325855527167,185.9055161959559
"M5,D9,H20",753.9780206037992,903.5338460508333,1846.0219793962008,1196.4661539491667
"M5,D9,H21",344.84651490349535,413.24878099027586,2255.1534850965045,1686.751219009724
"M5,D9,H22",618.0264633520032,740.6155247688079,1981.9735366479968,1359.384475231192
"M5,D9,H23",473.74891502161256,567.7197047588976,2126.2510849783876,1532.2802952411025
"M5,D9,H24",849.0879278849206,1017.509343976398,1750.9120721150794,1082.490656023602
"M5,D10,H1",744.582783994505,892.275010864424,1855.417216005495,1207.724989135576
"M5,D10,H2",385.85601661289394,462.392750431783,2214.143983387106,1637.607249568217
"M5,D10,H3",475.059184583939,569.2898737355265,2124.940815416061,1530.7101262644735
"M5,D10,H4",959.1147062173087,1149.360559102846,1640.8852937826914,950.6394408971539
"M5,D10,H5",432.5584541428114,518.3588818682972,2167.4415458571884,1581.6411181317028
"M5,D10,H6",746.4955410649399,894.5671741704936,1853.50445893506,1205.4328258295063
"M5,D10,H7",877.4666716409748,1051.5171728405137,1722.5333283590253,1048.4828271594863
"M5,D10,H8",1339.136068922382,1604.7613188642817,1260.863931077618,495.23868113571825
"M5,D10,H9",2317.8511546533455,2777.6101041515544,282.1488453466545,-677.6101041515544
"M5,D10,H10",1868.0273340430167,2238.5611722531776,731.9726659569833,-138.56117225317757
"M5,D10,H11",2125.4927047619635,2547.0962624993103,474.5072952380365,-447.09626249931034
"M5,D10,H12",1977.2489903506505,2369.447564825536,622.7510096493495,-269.4475648255361
"M5,D10,H13",2310.9178799161623,2769.301574966582,289.0821200838377,-669.3015749665819
"M5,D10,H14",2273.167443563405,2724.063125017353,326.83255643659504,-624.0631250173528
"M5,D10,H15",1941.3847859467708,2326.4694916522085,658.6152140532292,-226.4694916522085
"M5,D10,H16",2194.7709705769685,2630.1162660657756,405.22902942303153,-530.1162660657756
"M5,D10,H17",1875.9851396199008,2248.0974537925904,724.0148603800992,-148.0974537925904
"M5,D10,H18",1837.9289131749463,2202.492558548489,762.0710868250537,-102.49255854848889
"M5,D10,H19",1597.2674144472833,1914.094483804044,1002.7325855527167,185.9055161959559
"M5,D10,H20",753.9780206037992,903.5338460508333,1846.0219793962008,1196.4661539491667
"M5,D10,H21",344.84651490349535,413.24878099027586,2255.1534850965045,1686.751219009724
"M5,D10,H22",618.0264633520032,740.6155247688079,1981.9735366479968,1359.384475231192
"M5,D10,H23",473.74891502161256,567.7197047588976,2126.2510849783876,1532.2802952411025
"M5,D10,H24",849.0879278849206,1017.509343976398,1750.9120721150794,1082.490656023602
"M5,D11,H1",744.582783994505,892.275010864424,1855.417216005495,1207.724989135576
"M5,D11,H2",385.85601661289394,462.392750431783,2214.143983387106,1637.607249568217
"M5,D11,H3",475.059184583939,569.2898737355265,2124.940815416061,1530.7101262644735
"M5,D11,H4",959.1147062173087,1149.360559102846,1640.8852937826914,950.6394408971539
"M5,D11,H5",432.5584541428114,518.3588818682972,2167.4415458571884,1581.6411181317028
"M5,D11,H6",746.4955410649399,894.5671741704936,1853.50445893506,1205.4328258295063
"M5,D11,H7",877.4666716409748,1051.5171728405137,1722.5333283590253,1048.4828271594863
"M5,D11,H8",1339.136068922382,1604.7613188642817,1260.863931077618,495.23868113571825
"M5,D11,H9",2317.8511546533455,2777.6101041515544,282.1488453466545,-677.6101041515544
"M5,D11,H10",1868.0273340430167,2238.5611722531776,731.9726659569833,-138.56117225317757
"M5,D11,H11",2125.4927047619635,2547.0962624993103,474.5072952380365,-447.09626249931034
"M5,D11,H12",1977.2489903506505,2369.447564825536,622.7510096493495,-269.4475648255361
"M5,D11,H13",2310.9178799161623,2769.301574966582,289.0821200838377,-669.3015749665819
"M5,D11,H14",2273.167443563405,2724.063125017353,326.83255643659504,-624.0631250173528
"M5,D11,H15",1941.3847859467708,2326.4694916522085,658.6152140532292,-226.4694916522085
"M5,D11,H16",2194.7709705769685,2630.1162660657756,405.22902942303153,-530.1162660657756
"M5,D11,H17",1875.9851396199008,2248.0974537925904,724.0148603800992,-148.0974537925904
"M5,D11,H18",1837.9289131749463,2202.492558548489,762.0710868250537,-102.49255854848889
"M5,D11,H19",1597.2674144472833,1914.094483804044,1002.7325855527167,185.9055161959559
"M5,D11,H20",753.9780206037992,903.5338460508333,1846.0219793962008,1196.4661539491667
"M5,D11,H21",344.84651490349535,413.24878099027586,2255.1534850965045,1686.751219009724
"M5,D11,H22",618.0264633520032,740.6155247688079,1981.9735366479968,1359.384475231192
"M5,D11,H23",473.74891502161256,567.7197047588976,2126.2510849783876,1532.2802952411025
"M5,D11,H24",849.0879278849206,1017.509343976398,1750.9120721150794,1082.490656023602
"M5,D12,H1",744.582783994505,892.275010864424,1855.417216005495,1207.724989135576
"M5,D12,H2",385.85601661289394,462.392750431783,2214.143983387106,1637.607249568217
"M5,D12,H3",475.059184583939,569.2898737355265,2124.940815416061,1530.7101262644735
"M5,D12,H4",959.1147062173087,1149.360559102846,1640.8852937826914,950.6394408971539
"M5,D12,H5",432.5584541428114,518.3588818682972,2167.4415458571884,1581.6411181317028
"M5,D12,H6",746.4955410649399,894.5671741704936,1853.50445893506,1205.4328258295063
"M5,D12,H7",877.4666716409748,1051.5171728405137,1722.5333283590253,1048.4828271594863
"M5,D12,H8",1339.136068922382,1604.7613188642817,1260.863931077618,495.23868113571825
"M5,D12,H9",2317.8511546533455,2777.6101041515544,282.1488453466545,-677.6101041515544
"M5,D12,H10",1868.0273340430167,2238.5611722531776,731.9726659569833,-138.56117225317757
"M5,D12,H11",2125.4927047619635,2547.0962624993103,474.5072952380365,-447.09626249931034
"M5,D12,H12",1977.2489903506505,2369.447564825536,622.7510096493495,-269.4475648255361
"M5,D12,H13",2310.9178799161623,2769.301574966582,289.0821200838377,-669.3015749665819
"M5,D12,H14",2273.167443563405,2724.063125017353,326.83255643659504,-624.0631250173528
"M5,D12,H15",1941.3847859467708,2326.4694916522085,658.6152140532292,-226.4694916522085
"M5,D12,H16",2194.7709705769685,2630.1162660657756,405.22902942303153,-530.1162660657756
"M5,D12,H17",1875.9851396199008,2248.0974537925904,724.0148603800992,-148.0974537925904
"M5,D12,H18",1837.9289131749463,2202.492558548489,762.0710868250537,-102.49255854848889
"M5,D12,H19",1597.2674144472833,1914.094483804044,1002.7325855527167,185.9055161959559
"M5,D12,H20",753.9780206037992,903.5338460508333,1846.0219793962008,1196.4661539491667
"M5,D12,H21",344.84651490349535,413.24878099027586,2255.1534850965045,1686.751219009724
"M5,D12,H22",618.0264633520032,740.6155247688079,1981.9735366479968,1359.384475231192
"M5,D12,H23",473.74891502161256,567.7197047588976,2126.2510849783876,1532.2802952411025
"M5,D12,H24",849.0879278849206,1017.509343976398,1750.9120721150794,1082.490656023602
"M5,D13,H1",744.582783994505,892.275010864424,1855.417216005495,1207.724989135576
"M5,D13,H2",385.85601661289394,462.392750431783,2214.143983387106,1637.607249568217
"M5,D13,H3",475.059184583939,569.2898737355265,2124.940815416061,1530.7101262644735
"M5,D13,H4",959.1147062173087,1149.360559102846,1640.8852937826914,950.6394408971539
"M5,D13,H5",432.5584541428114,518.3588818682972,2167.4415458571884,1581.6411181317028
